dataset,field,threshold,lower_interval_em,distance,higher_interval_em,lower_interval_f1,distance,higher_interval_f1,samples,sample_size,len_lower,len_higher
squad_base,kth_sentence_new,0,<79.11875;83.94687499999999>,0,<77.684375;82.38125>,<86.53740097491065;89.90996304537433>,0,<85.80185392060197;89.34689269053591>,100,800,3571,6999
squad_super_all_v1,distances,8,<78.309375;83.50625>,9.434375000000003,<64.0;68.875>,<87.11073676673796;90.67991676425396>,9.627722489901316,<73.54745713075432;77.48301427683664>,100,800,9048,1371
squad_super_all_v1,similar_words,3,<73.059375;77.5>,0,<77.309375;81.88125>,<82.40526421103263;85.66183986836944>,0.16882965398920646,<85.83066952235865;89.17025090163352>,100,800,1894,8676
squad_super_all_v1,similar_words,4,<72.99375;78.25>,0,<77.25;82.57187499999999>,<82.67101202389428;86.75678289776356>,0,<85.9745052525665;89.3762422751097>,100,800,3281,7289
squad_super_all_v1,similar_words,5,<73.99375;79.125>,0,<78.375;83.64999999999999>,<83.61239671852628;87.05166984008584>,0,<86.57634790755765;90.17191009435562>,100,800,4916,5654
squad_super_all_v1,similar_words,6,<74.684375;79.75625>,0,<79.5;83.940625>,<83.65821459997893;87.55283439319592>,0,<87.08852045179391;90.46753481247528>,100,800,6445,4125
squad_super_all_v1,similar_words,7,<75.10625;80.82187499999999>,0,<79.36875;84.203125>,<83.95777084963274;88.12863430387617>,0,<87.64267678405395;90.93306903805511>,100,800,7740,2830
squad_super_all_v1,similar_words,8,<75.934375;80.50625>,0,<79.75;83.88125>,<84.85165685333045;88.26108091842202>,0,<87.8234540783067;90.84729603979503>,100,800,8738,1832
squad_super_all_v1,answer_lenght,1,<82.625;86.565625>,2.8031250000000085,<74.809375;79.82187499999999>,<86.64222433102027;89.84724920555342>,0,<84.7137910558481;88.23214693337958>,100,800,2295,8275
squad_super_all_v1,answer_lenght,2,<81.434375;85.940625>,4.606250000000003,<71.875;76.828125>,<86.27021020847377;89.75435096287528>,0,<83.74026653667286;87.48552135298817>,100,800,5386,5184
squad_super_all_v1,answer_lenght,3,<80.0;84.5>,7.059375000000003,<67.625;72.940625>,<85.9867856779929;89.7022307898796>,0.0514719848882379,<82.48670266345081;85.93531369310466>,100,800,7446,3124
squad_super_all_v1,answer_lenght,4,<79.059375;84.190625>,10.743750000000006,<63.125;68.315625>,<86.21729401210334;89.60521210810047>,2.092101737654332,<81.05088782944776;84.125192274449>,100,800,8529,2041
squad_super_all_v1,answer_lenght,5,<78.934375;83.82187499999999>,14.743750000000006,<60.375;64.190625>,<85.83442902903109;89.57269822368191>,3.335488546221754,<79.43896966458814;82.49894048280933>,100,800,9198,1372
squad_super_all_v1,cosine_similarity,0.1,<73.5;76.25625>,0.4937500000000057,<76.75;82.00625>,<82.84733910633199;84.6329275731662>,0.6281951151588316,<85.26112268832503;89.21693943336847>,100,800,954,9616
squad_super_all_v1,cosine_similarity,0.2,<74.125;78.75>,0,<77.434375;82.440625>,<83.0660815188874;86.82442673099787>,0,<85.93913379450397;89.59669443348079>,100,800,2941,7629
squad_super_all_v1,cosine_similarity,0.3,<75.678125;80.815625>,0,<76.9875;81.940625>,<84.91090230203801;88.03016703547117>,0,<85.67771034205406;89.45334274643956>,100,800,5362,5208
squad_super_all_v1,cosine_similarity,0.4,<75.809375;81.13749999999999>,0,<77.309375;82.07187499999999>,<84.47920291655623;88.56864430355976>,0,<86.02574601446312;88.94094689038508>,100,800,7602,2968
squad_super_all_v1,cosine_similarity,0.5,<76.434375;81.57187499999999>,0,<76.684375;80.190625>,<84.3843299718516;88.7334383657753>,0,<86.22444338302151;88.4775027767084>,100,800,9262,1308
squad_super_all_v1,max_sim_ents,0,<72.684375;77.690625>,2.684375000000003,<80.375;84.815625>,<82.40345855690721;85.6163638221198>,2.062712737954456,<87.67907656007425;90.73075769476122>,100,800,5006,5564
squad_super_all_v1,max_sim_ents,1,<73.928125;78.815625>,0.9937500000000057,<79.809375;84.00625>,<82.95742254730064;87.23389509966135>,0,<87.21083878627681;90.04233350008316>,100,800,6021,4549
squad_super_all_v1,max_sim_ents,2,<74.74375;79.940625>,0,<79.36875;83.50625>,<83.86961417446425;87.86943769930583>,0,<86.71001318635676;90.00160739925064>,100,800,7026,3544
squad_super_all_v1,max_sim_ents,3,<75.875;80.875>,0,<77.934375;82.440625>,<84.90069089022275;88.21906692564916>,0,<85.87396699442233;89.26127122278277>,100,800,7843,2727
squad_super_all_v1,max_sim_ents,4,<75.809375;81.565625>,0,<76.684375;81.065625>,<84.33831424235505;88.76352018365078>,0,<85.14673552103686;88.21789118974662>,100,800,8463,2107
squad_super_all_v1,answer_subject_positions,0,<78.428125;82.625>,0,<75.934375;81.190625>,<85.88542369423864;89.24417311634414>,0,<85.75113734213673;89.5561962260337>,100,800,3049,4526
squad_super_all_v1,answer_subject_positions,1,<78.2375;83.19687499999999>,1.296875,<72.875;76.940625>,<86.53281028116356;90.09051882913973>,0.19748531789250023,<83.19914507364138;86.33532496327106>,100,800,5903,1672
squad_super_all_v1,distances,2,<80.309375;84.63125>,1.7437500000000057,<73.309375;78.565625>,<88.24559355900348;91.44920573336357>,1.2544520787216697,<82.7361377163692;86.99114148028181>,100,800,5050,5369
squad_super_all_v1,distances,3,<79.434375;85.190625>,3.2437500000000057,<71.046875;76.190625>,<88.00632484004427;91.42664391944251>,3.324187094556194,<80.56490965397435;84.68213774548808>,100,800,6454,3965
squad_super_all_v1,distances,4,<79.875;84.25>,6.125,<69.24375;73.75>,<87.81301951600506;90.85335722341637>,4.97493392483733,<79.45204549640088;82.83808559116773>,100,800,7340,3079
squad_super_all_v1,distances,5,<79.428125;84.065625>,7.362499999999997,<67.75;72.065625>,<87.53059145099192;90.75567684247251>,5.969819106564955,<77.88066807489636;81.56077234442697>,100,800,7957,2462
squad_super_all_v1,distances,6,<79.24375;84.190625>,8.993750000000006,<65.934375;70.25>,<87.54527102913679;90.8654856398403>,7.868604254048833,<76.29691646307886;79.67666677508795>,100,800,8447,1972
squad_super_all_v1,distances,7,<78.36875;83.565625>,9.362500000000011,<65.0;69.00625>,<87.27176720946446;90.4617725237124>,8.772532611008685,<75.0727799385623;78.49923459845577>,100,800,8768,1651
squad_super_all_v1,distances,8,<78.559375;83.565625>,10.243750000000006,<63.684375;68.315625>,<86.82760088637663;90.36906898619542>,9.97124340047894,<73.61980446426548;76.85635748589769>,100,800,9048,1371
squad_super_all_v1,similar_words,3,<72.809375;77.625>,0,<76.3625;82.065625>,<82.01764812652982;85.26173027907512>,0.37430960412849856,<85.63603988320362;89.35302564005487>,100,800,1894,8676
squad_super_all_v1,similar_words,4,<73.053125;78.0>,0,<77.625;82.690625>,<82.94594610226517;86.51342450286528>,0,<86.04424603978646;89.48430752622924>,100,800,3281,7289
squad_super_all_v1,similar_words,5,<73.74375;79.065625>,0,<78.75;83.125>,<83.41119305650075;87.37546382251722>,0,<86.84080057073024;89.57665460313983>,100,800,4916,5654
squad_super_all_v1,similar_words,6,<74.553125;79.75>,0,<79.375;83.940625>,<83.65794320335121;87.65084854961465>,0,<87.21256694764327;90.71526876987312>,100,800,6445,4125
squad_super_all_v1,similar_words,7,<75.1125;79.815625>,0,<79.434375;83.25>,<84.4337257646336;87.79179260506095>,0,<87.60199331023114;90.26678353979763>,100,800,7740,2830
squad_super_all_v1,similar_words,8,<75.059375;80.63125>,0,<80.184375;83.815625>,<84.29656397204256;88.40843161197925>,0,<87.76302904845173;90.4272788725933>,100,800,8738,1832
squad_super_all_v1,answer_lenght,1,<83.125;86.565625>,3.5,<74.24375;79.625>,<87.0782111291486;89.61109723609721>,0,<84.63711349456264;88.09025423524679>,100,800,2295,8275
squad_super_all_v1,answer_lenght,2,<80.684375;85.690625>,3.3687500000000057,<71.875;77.315625>,<85.73195028786613;89.8111535448336>,0,<83.87106484478515;87.71905736576646>,100,800,5386,5184
squad_super_all_v1,answer_lenght,3,<80.36875;85.00625>,8.178125000000009,<67.421875;72.190625>,<86.26259512067823;89.48807278727593>,0.4893184137658011,<82.47682755776563;85.77327670691243>,100,800,7446,3124
squad_super_all_v1,answer_lenght,4,<79.49375;84.375>,11.106250000000017,<62.934375;68.38749999999999>,<86.12286969273153;89.68401697819975>,2.1159741509122227,<80.63590379485454;84.0068955418193>,100,800,8529,2041
squad_super_all_v1,answer_lenght,5,<78.9875;84.190625>,15.237499999999997,<60.25;63.75>,<85.87043020949568;89.76820147371363>,3.8174791374441526,<79.65154436792623;82.05295107205153>,100,800,9198,1372
squad_super_all_v1,cosine_similarity,0.1,<73.5;76.065625>,1.2437500000000057,<77.309375;81.565625>,<82.85494894728335;84.65678914124537>,0.8773796952047803,<85.53416883645015;89.46724887152183>,100,800,954,9616
squad_super_all_v1,cosine_similarity,0.2,<74.24375;78.875>,0,<76.809375;81.940625>,<83.27466595659031;86.55597987571586>,0,<85.42935189801877;89.11090763209863>,100,800,2941,7629
squad_super_all_v1,cosine_similarity,0.3,<75.625;80.875>,0,<76.303125;81.940625>,<84.53461509433292;88.33300095968933>,0,<85.24645637725914;88.91061205557241>,100,800,5362,5208
squad_super_all_v1,cosine_similarity,0.4,<75.48125;80.940625>,0,<77.434375;82.190625>,<84.69619561009169;88.53665124621023>,0,<85.85488728066666;89.65655368813489>,100,800,7602,2968
squad_super_all_v1,cosine_similarity,0.5,<76.184375;81.57187499999999>,0,<77.184375;80.25>,<84.80344833001845;88.55617539327167>,0,<86.25232355027981;88.55412637301329>,100,800,9262,1308
squad_super_all_v1,max_sim_ents,0,<72.625;77.375>,2.2437500000000057,<79.61875;84.815625>,<82.21048369604858;85.85023526755649>,2.05297717727062,<87.9032124448271;90.96885169952648>,100,800,5006,5564
squad_super_all_v1,max_sim_ents,1,<74.11875;79.26249999999999>,0.040625000000005684,<79.303125;84.328125>,<83.74236336348318;87.49323728613481>,0,<87.17471950458268;90.54367614720668>,100,800,6021,4549
squad_super_all_v1,max_sim_ents,2,<75.434375;80.065625>,0,<78.99375;83.190625>,<84.67089183767355;87.97643093639728>,0,<86.61689289800832;89.77093981808501>,100,800,7026,3544
squad_super_all_v1,max_sim_ents,3,<76.0;80.940625>,0,<77.309375;82.50625>,<85.1350590668426;88.68383125815329>,0,<85.5892881502563;89.36109321375034>,100,800,7843,2727
squad_super_all_v1,max_sim_ents,4,<76.375;80.875>,0,<76.74375;80.50625>,<85.60066347338338;88.55377749524814>,0,<85.08854471935393;87.97118651488992>,100,800,8463,2107
squad_super_all_v1,answer_subject_positions,0,<78.11875;83.0>,0,<75.059375;81.00625>,<85.77920309519641;89.09450197334236>,0,<85.55706196821967;89.11294876974847>,100,800,3049,4526
squad_super_all_v1,answer_subject_positions,1,<78.309375;82.940625>,1.6187500000000057,<72.36875;76.690625>,<86.50973270855017;89.926433689813>,0.3862291126499571,<83.30178400332775;86.12350359590022>,100,800,5903,1672
squad_super_all_v2,distances,2,<79.49375;83.88125>,1.6718750000000142,<72.24375;77.82187499999999>,<87.6356392259855;90.95538923077612>,1.778737016924481,<82.125722895;85.85690220906102>,100,800,5050,5369
squad_super_all_v2,distances,3,<79.74375;84.88749999999999>,5.3031250000000085,<69.125;74.440625>,<87.88767865762482;91.15262231453482>,4.035456880345038,<79.57355729816857;83.85222177727978>,100,800,6454,3965
squad_super_all_v2,distances,4,<79.053125;84.315625>,6.112499999999997,<67.309375;72.940625>,<87.26902462426104;90.68559221325754>,5.037995816314094,<78.09238509046921;82.23102880794694>,100,800,7340,3079
squad_super_all_v2,distances,5,<78.99375;84.440625>,8.171875000000014,<66.125;70.82187499999999>,<87.17997222516568;90.98400239905165>,6.655125570139916,<76.84020068177846;80.52484665502577>,100,800,7957,2462
squad_super_all_v2,distances,6,<78.309375;84.19687499999999>,9.368750000000006,<64.625;68.940625>,<86.70917562623814;90.57564959792165>,7.478442190313615,<75.70320901995406;79.23073343592452>,100,800,8447,1972
squad_super_all_v2,distances,7,<78.24375;82.815625>,10.178125000000009,<63.6125;68.065625>,<87.11774132102315;90.31875012608116>,9.34214405613578,<74.26887686087821;77.77559726488737>,100,800,8768,1651
squad_super_all_v2,distances,8,<77.49375;82.328125>,9.678125000000009,<63.85625;67.815625>,<86.34471457628689;90.09140548578588>,9.128908043060662,<73.80347812197891;77.21580653322623>,100,800,9048,1371
squad_super_all_v2,similar_words,3,<71.5;75.5>,0.5,<76.0;81.50625>,<81.5599070730669;84.44678611859403>,0.5776761090805849,<85.02446222767462;88.8873560092165>,100,800,1894,8676
squad_super_all_v2,similar_words,4,<71.934375;76.875>,0.18437500000000284,<77.059375;82.69687499999999>,<82.07921850765547;85.71965637001414>,0.2330528791524955,<85.95270924916663;89.39659247716605>,100,800,3281,7289
squad_super_all_v2,similar_words,5,<73.10625;78.453125>,0,<77.86875;82.82187499999999>,<82.63091121066259;86.26793281340417>,0.14570225568671447,<86.41363506909089;90.03575053384921>,100,800,4916,5654
squad_super_all_v2,similar_words,6,<73.36875;78.38125>,1.1187500000000057,<79.5;83.50625>,<83.1338606109555;86.69166351436391>,0.6560030420212257,<87.34766655638514;90.40934419311313>,100,800,6445,4125
squad_super_all_v2,similar_words,7,<74.178125;79.44687499999999>,0,<79.125;83.88125>,<83.73282661209271;87.14675012133344>,0.6489748053454178,<87.79572492667886;90.55019748142233>,100,800,7740,2830
squad_super_all_v2,similar_words,8,<74.678125;79.75>,1.0593750000000028,<80.809375;84.375>,<83.74348188339073;87.6115154359559>,1.1228134824822433,<88.73432891843814;91.36979078681361>,100,800,8738,1832
squad_super_all_v2,answer_lenght,1,<82.934375;86.75>,4.1781250000000085,<73.23125;78.75625>,<86.28856388478668;89.46781148011104>,0,<84.17576586388427;87.59945044245904>,100,800,2295,8275
squad_super_all_v2,answer_lenght,2,<80.934375;85.25>,4.993750000000006,<70.178125;75.940625>,<85.94714853993243;89.16395490329552>,0,<83.2601452083894;87.36957612190237>,100,800,5386,5184
squad_super_all_v2,answer_lenght,3,<79.7375;85.0>,8.671875,<66.178125;71.065625>,<85.9875555359185;89.49075252148211>,0.9804541214977434,<81.9045013904846;85.00710141442076>,100,800,7446,3124
squad_super_all_v2,answer_lenght,4,<79.125;83.690625>,12.434375000000003,<61.875;66.690625>,<86.08309984898675;89.3912045140849>,2.8996278368300636,<79.94088927508265;83.18347201215668>,100,800,8529,2041
squad_super_all_v2,answer_lenght,5,<78.053125;82.75625>,13.915625000000006,<60.11875;64.13749999999999>,<85.32035888238542;89.26981014619835>,3.689123747393751,<78.36462173001073;81.63123513499167>,100,800,9198,1372
squad_super_all_v2,cosine_similarity,0.1,<71.25;73.625>,2.75,<76.375;81.190625>,<80.64907029944533;82.68292265054222>,2.627574535005323,<85.31049718554755;88.72314069388318>,100,800,954,9616
squad_super_all_v2,cosine_similarity,0.2,<72.928125;78.50625>,0,<75.934375;81.38749999999999>,<82.32049168675913;86.18619995026873>,0,<85.29159009574242;88.61121055333733>,100,800,2941,7629
squad_super_all_v2,cosine_similarity,0.3,<74.75;79.75625>,0,<76.559375;81.440625>,<83.90077594731078;87.5303436580046>,0,<84.93736311312317;89.07508181691887>,100,800,5362,5208
squad_super_all_v2,cosine_similarity,0.4,<75.059375;80.26249999999999>,0,<76.99375;82.13125>,<84.17264910582401;87.8043012799571>,0,<85.640621099195;89.10340130996278>,100,800,7602,2968
squad_super_all_v2,cosine_similarity,0.5,<75.875;80.69687499999999>,0,<77.053125;81.065625>,<84.8788274064113;88.16169431840112>,0,<85.96978000467098;88.84704684338338>,100,800,9262,1308
squad_super_all_v2,max_sim_ents,0,<72.0;77.25>,2.184375000000003,<79.434375;84.63125>,<82.13945240961739;85.87287454599802>,1.1593620715774193,<87.03223661757544;90.61761953579384>,100,800,5006,5564
squad_super_all_v2,max_sim_ents,1,<72.8625;79.078125>,0,<78.684375;82.875>,<83.62228532900924;87.10834317911734>,0,<86.15932392683456;89.78268733039475>,100,800,6021,4549
squad_super_all_v2,max_sim_ents,2,<73.684375;79.065625>,0,<78.125;83.0>,<83.86118908028935;87.56674967947055>,0,<85.72821254488962;89.59195462151838>,100,800,7026,3544
squad_super_all_v2,max_sim_ents,3,<74.75;80.25>,0,<78.0;82.125>,<84.2684548888336;88.2891272708076>,0,<85.15573093130956;88.89259216356983>,100,800,7843,2727
squad_super_all_v2,max_sim_ents,4,<75.625;79.940625>,0,<76.99375;81.315625>,<85.00463216084428;88.17351096113201>,0,<84.67998759944558;87.84491220007398>,100,800,8463,2107
squad_super_all_v2,answer_subject_positions,0,<77.49375;82.125>,0,<75.309375;80.625>,<85.37264161437635;88.49157118171482>,0,<84.92468623664375;88.90528734971116>,100,800,3049,4526
squad_super_all_v2,answer_subject_positions,1,<76.61875;82.078125>,0,<73.49375;78.078125>,<85.21964273875172;89.32533066607412>,0,<83.94355665467701;86.9043312255141>,100,800,5903,1672
squad_super_all_v2,distances,2,<79.375;84.00625>,2.1187500000000057,<72.184375;77.25625>,<87.58119811373052;91.00197241890066>,1.614739473358469,<81.926000384187;85.96645864037205>,100,800,5050,5369
squad_super_all_v2,distances,3,<79.559375;84.13125>,4.684375000000003,<69.934375;74.875>,<87.6854164871523;90.68249494321432>,3.715480096107939,<79.74857302640686;83.96993639104436>,100,800,6454,3965
squad_super_all_v2,distances,4,<79.36875;84.39375>,5.743750000000006,<67.428125;73.625>,<87.4459391729172;91.23832716482175>,4.799833887081533,<78.26948579582984;82.64610528583567>,100,800,7340,3079
squad_super_all_v2,distances,5,<79.0;83.75>,7.618750000000006,<66.25;71.38125>,<87.17956311496224;90.73262798880137>,5.949329173058402,<77.04123537392618;81.23023394190383>,100,800,7957,2462
squad_super_all_v2,distances,6,<78.25;83.065625>,8.875,<64.809375;69.375>,<87.27166945090092;90.06422021088098>,7.987963775347538,<75.66544360165308;79.28370567555338>,100,800,8447,1972
squad_super_all_v2,distances,7,<77.934375;83.00625>,9.309375000000003,<63.684375;68.625>,<86.87717727210978;90.12386096167192>,8.83609492804753,<74.43779991497608;78.04108234406225>,100,800,8768,1651
squad_super_all_v2,distances,8,<77.4875;82.88125>,10.112499999999997,<63.559375;67.375>,<86.65240961217843;89.88781192138498>,9.735265705909327,<73.8150092416655;76.9171439062691>,100,800,9048,1371
squad_super_all_v2,similar_words,3,<71.434375;75.815625>,0.4281250000000085,<76.24375;81.75625>,<81.42743562239885;84.73686646948768>,0.5326628450802957,<85.26952931456798;88.56443350824316>,100,800,1894,8676
squad_super_all_v2,similar_words,4,<71.4875;76.690625>,0.35625000000000284,<77.046875;82.084375>,<82.0234590449792;85.82718855260684>,0,<85.58509528221333;89.00306227633868>,100,800,3281,7289
squad_super_all_v2,similar_words,5,<72.678125;78.25>,0,<77.809375;82.38125>,<82.28660355348397;86.45227908624469>,0,<86.36392194453688;89.52711721520102>,100,800,4916,5654
squad_super_all_v2,similar_words,6,<73.625;78.5>,0,<78.303125;83.13125>,<83.28356158360305;86.6990031703378>,0.1702852662644858,<86.86928843660229;90.3615544603681>,100,800,6445,4125
squad_super_all_v2,similar_words,7,<74.559375;79.51249999999999>,0,<79.309375;83.38125>,<83.42038684696956;87.61181820838294>,0.03143812923556766,<87.64325633761851;90.6248013574563>,100,800,7740,2830
squad_super_all_v2,similar_words,8,<75.0;79.815625>,0.7437500000000057,<80.559375;84.565625>,<84.29773715629808;87.7551068785033>,1.237496501407719,<88.99260337991102;91.39450490419365>,100,800,8738,1832
squad_super_all_v2,answer_lenght,1,<83.059375;86.5>,4.368750000000006,<73.4875;78.690625>,<86.25146916527011;89.30162111326169>,0,<84.25242537740588;88.03705407431701>,100,800,2295,8275
squad_super_all_v2,answer_lenght,2,<80.309375;85.065625>,4.309375000000003,<70.684375;76.0>,<85.66132438413987;89.30618290563599>,0,<83.6416717404412;87.09325474544688>,100,800,5386,5184
squad_super_all_v2,answer_lenght,3,<80.125;85.13125>,9.559375000000003,<65.75;70.565625>,<85.96933919732203;89.98537458243584>,1.1126927285372403,<81.48776713756486;84.85664646878479>,100,800,7446,3124
squad_super_all_v2,answer_lenght,4,<78.49375;84.0>,10.862500000000011,<62.546875;67.63125>,<85.49126498039469;89.49996390123266>,1.848417362341138,<79.98340922265128;83.64284761805355>,100,800,8529,2041
squad_super_all_v2,answer_lenght,5,<78.5;83.440625>,14.934375000000003,<59.809375;63.565625>,<85.51332673864324;89.5146629204395>,4.151616353472107,<78.38938835277912;81.36171038517114>,100,800,9198,1372
squad_super_all_v2,cosine_similarity,0.1,<71.375;73.815625>,2.6187500000000057,<76.434375;81.190625>,<80.61133496719394;82.62670415002638>,2.505085224500988,<85.13178937452737;88.35118702081665>,100,800,954,9616
squad_super_all_v2,cosine_similarity,0.2,<73.428125;77.940625>,0,<75.928125;81.57187499999999>,<82.4570953536346;86.18467082689122>,0,<84.85116920459484;88.95704600191353>,100,800,2941,7629
squad_super_all_v2,cosine_similarity,0.3,<74.61875;80.19687499999999>,0,<76.625;81.38125>,<83.86700236357727;87.55488085459494>,0,<85.3988578660982;89.16318464163186>,100,800,5362,5208
squad_super_all_v2,cosine_similarity,0.4,<75.809375;80.19687499999999>,0,<76.625;81.315625>,<84.65234488611594;87.59913530255562>,0,<85.69331017901551;89.07636875275318>,100,800,7602,2968
squad_super_all_v2,cosine_similarity,0.5,<74.74375;80.13125>,0,<77.184375;80.940625>,<84.14533450186917;87.94836851996482>,0,<85.9786845674276;88.55169445850596>,100,800,9262,1308
squad_super_all_v2,max_sim_ents,0,<71.99375;76.875>,2.375,<79.25;83.690625>,<82.18811768206916;85.74919452893924>,1.2986283901093572,<87.0478229190486;90.05990514932658>,100,800,5006,5564
squad_super_all_v2,max_sim_ents,1,<72.809375;78.940625>,0,<78.11875;83.25>,<83.46175853717018;87.6307236984509>,0,<86.38729844317159;89.6230942841912>,100,800,6021,4549
squad_super_all_v2,max_sim_ents,2,<74.809375;79.190625>,0,<78.875;82.815625>,<84.34131126776781;87.66099724197645>,0,<86.12253440772967;89.2664039625894>,100,800,7026,3544
squad_super_all_v2,max_sim_ents,3,<74.184375;80.065625>,0,<77.875;82.328125>,<84.07039174254139;88.0719197236314>,0,<85.66016357328135;88.49232364740911>,100,800,7843,2727
squad_super_all_v2,max_sim_ents,4,<75.684375;80.50625>,0,<76.934375;81.25>,<84.9260878811062;88.27630889287899>,0,<84.72139259014943;88.01811939996882>,100,800,8463,2107
squad_super_all_v2,answer_subject_positions,0,<77.434375;82.440625>,0,<75.875;80.32187499999999>,<85.22409982148486;88.86362523489714>,0,<85.40131022631417;88.41144487810213>,100,800,3049,4526
squad_super_all_v2,answer_subject_positions,1,<77.059375;81.940625>,0,<73.809375;78.19687499999999>,<85.46303768560001;88.61818502015105>,0,<83.97025742437205;86.93282545569082>,100,800,5903,1672
squad_super_all_v2,distances,2,<79.5;84.125>,1.75,<71.809375;77.75>,<87.43510010582722;90.87029748835815>,1.5732273160369346,<82.0470191324807;85.86187278979028>,100,800,5050,5369
squad_super_all_v2,distances,3,<79.184375;84.565625>,4.743750000000006,<70.309375;74.440625>,<87.38558525110136;90.99221775451689>,3.7456691892117675,<80.27462683916441;83.6399160618896>,100,800,6454,3965
squad_super_all_v2,distances,4,<79.559375;84.00625>,6.809375000000003,<68.25;72.75>,<87.37814232527775;91.10542234797316>,4.679048838682988,<78.50284901604373;82.69909348659476>,100,800,7340,3079
squad_super_all_v2,distances,5,<79.309375;83.815625>,8.184375000000003,<66.059375;71.125>,<87.26709094350359;90.6403500789549>,6.321668343253521,<76.98597265965856;80.94542260025007>,100,800,7957,2462
squad_super_all_v2,distances,6,<78.303125;83.690625>,9.178124999999994,<64.809375;69.125>,<86.61761665350086;90.66492765002386>,7.002827859541142,<75.400508856856;79.61478879395972>,100,800,8447,1972
squad_super_all_v2,distances,7,<78.184375;83.0>,10.243750000000006,<63.809375;67.940625>,<86.62074308733561;90.45400736149782>,8.701851743176789,<74.56087209172921;77.91889134415882>,100,800,8768,1651
squad_super_all_v2,distances,8,<77.684375;83.565625>,9.618750000000006,<63.375;68.065625>,<86.51812307254409;90.44306229055081>,9.426998149941227,<73.4167454474267;77.09112492260286>,100,800,9048,1371
squad_super_all_v2,similar_words,3,<71.184375;75.875>,0.796875,<76.671875;82.190625>,<81.22346941140873;84.68199871065502>,0.7110923417640436,<85.39309105241907;89.6161147378173>,100,800,1894,8676
squad_super_all_v2,similar_words,4,<71.99375;77.578125>,0,<76.875;82.88749999999999>,<81.96603485306706;85.94056444701368>,0,<85.21288888911144;89.86662886508448>,100,800,3281,7289
squad_super_all_v2,similar_words,5,<73.0;78.88125>,0,<77.809375;82.190625>,<82.34536388205179;86.46719665919707>,0,<86.15484146310487;89.71504044620512>,100,800,4916,5654
squad_super_all_v2,similar_words,6,<73.684375;78.63125>,0.4281250000000085,<79.059375;83.375>,<83.35222821299959;86.78120990230575>,0.48066808299711283,<87.26187798530286;90.35457562847375>,100,800,6445,4125
squad_super_all_v2,similar_words,7,<73.86875;78.875>,0.875,<79.75;83.625>,<83.37640199861798;87.10897006085361>,0.7498966092855426,<87.85886667013915;90.40051616117462>,100,800,7740,2830
squad_super_all_v2,similar_words,8,<75.059375;80.328125>,0.6062500000000028,<80.934375;84.125>,<83.70447820911659;87.63049067754972>,1.2560618427572479,<88.88655252030696;91.3686541145165>,100,800,8738,1832
squad_super_all_v2,answer_lenght,1,<82.875;86.69687499999999>,3.375,<73.309375;79.5>,<86.2770638249884;89.48018498334393>,0,<83.67430041975797;88.10929591139114>,100,800,2295,8275
squad_super_all_v2,answer_lenght,2,<80.99375;85.5>,5.243750000000006,<69.684375;75.75>,<86.04684987676067;89.75985235650984>,0,<83.14110159994246;87.02573579238246>,100,800,5386,5184
squad_super_all_v2,answer_lenght,3,<79.553125;84.25>,8.296875,<65.86875;71.25625>,<85.40896977476379;89.38837200290568>,0.22558480380871515,<81.53506076447061;85.18338497095507>,100,800,7446,3124
squad_super_all_v2,answer_lenght,4,<78.934375;84.065625>,11.809375000000003,<62.875;67.125>,<86.02372577846165;89.55249897304492>,2.8659007583715095,<80.31512335247457;83.15782502009014>,100,800,8529,2041
squad_super_all_v2,answer_lenght,5,<78.25;82.75>,14.059375000000003,<59.875;64.190625>,<85.3756532774456;88.93197263378848>,3.5347044604586273,<78.61829435179114;81.84094881698697>,100,800,9198,1372
squad_super_all_v2,cosine_similarity,0.1,<71.36875;73.625>,2.231250000000003,<75.85625;81.190625>,<80.84000043745779;82.48436286525036>,2.3305626342294943,<84.81492549947986;88.58313811331178>,100,800,954,9616
squad_super_all_v2,cosine_similarity,0.2,<72.934375;78.375>,0,<76.7375;81.709375>,<82.55460631647605;86.33661714282073>,0,<85.50984892417718;89.07835925713078>,100,800,2941,7629
squad_super_all_v2,cosine_similarity,0.3,<74.434375;79.815625>,0,<76.86875;81.82187499999999>,<83.74493077021683;87.51890708315393>,0,<85.63295730521006;89.30664584011976>,100,800,5362,5208
squad_super_all_v2,cosine_similarity,0.4,<74.934375;80.565625>,0,<77.25;81.690625>,<84.10580200490436;88.03833476628597>,0,<85.82046463849196;88.95956338882193>,100,800,7602,2968
squad_super_all_v2,cosine_similarity,0.5,<75.184375;81.203125>,0,<77.5;80.815625>,<84.43880194649667;88.26422098536571>,0,<86.25697853994588;88.6026383733676>,100,800,9262,1308
squad_super_all_v2,max_sim_ents,0,<71.428125;76.75625>,2.421875,<79.178125;84.440625>,<82.04896550468166;85.97836195210006>,0.7037114461778913,<86.68207339827795;90.56797602291302>,100,800,5006,5564
squad_super_all_v2,max_sim_ents,1,<73.49375;78.440625>,0.18437500000000284,<78.625;83.078125>,<83.62711805334456;87.09332158425205>,0,<86.37659711249412;89.64276129073959>,100,800,6021,4549
squad_super_all_v2,max_sim_ents,2,<74.36875;79.190625>,0,<78.046875;83.190625>,<84.12707573358878;87.39162502186291>,0,<85.99237430190483;89.33201086866586>,100,800,7026,3544
